Found the following features in expression file:
left
base
right
processing: /home/ppp/Research_Projects/Merge_Conflicts/Resource/workspace/left/core/src/main/java/io/undertow/UndertowMessages.java
processing: /home/ppp/Research_Projects/Merge_Conflicts/Resource/workspace/left/core/src/main/java/io/undertow/UndertowMessages.java
processing: /home/ppp/Research_Projects/Merge_Conflicts/Resource/workspace/base/core/src/main/java/io/undertow/UndertowMessages.java
processing: /home/ppp/Research_Projects/Merge_Conflicts/Resource/workspace/base/core/src/main/java/io/undertow/UndertowMessages.java
processing: /home/ppp/Research_Projects/Merge_Conflicts/Resource/workspace/right/core/src/main/java/io/undertow/UndertowMessages.java
processing: /home/ppp/Research_Projects/Merge_Conflicts/Resource/workspace/right/core/src/main/java/io/undertow/UndertowMessages.java
[NT -> left : Feature]
	[NT -> core : Folder]
		[NT -> src : Folder]
			[NT -> main : Folder]
				[NT -> java : Folder]
					[NT -> io : Folder]
						[NT -> undertow : Folder]
							[NT -> UndertowMessages.java : Java-File]
								[NT -> - : CompilationUnit]
									[T -> - : PackageDeclaration "package io.undertow;" compose:Replacement merge: Default]
									[T -> java.io.IOException{ImportPackage} : ImportDeclaration "import java.io.IOException;" compose:Replacement merge: Default]
									[T -> java.net.SocketAddress{ImportPackage} : ImportDeclaration "import java.net.SocketAddress;" compose:Replacement merge: Default]
									[T -> java.nio.channels.ClosedChannelException{ImportPackage} : ImportDeclaration "import java.nio.channels.ClosedChannelException;" compose:Replacement merge: Default]
									[T -> io.undertow.predicate.PredicateBuilder{ImportPackage} : ImportDeclaration "import io.undertow.predicate.PredicateBuilder;" compose:Replacement merge: Default]
									[T -> io.undertow.protocols.http2.HpackException{ImportPackage} : ImportDeclaration "import io.undertow.protocols.http2.HpackException;" compose:Replacement merge: Default]
									[T -> io.undertow.server.handlers.builder.HandlerBuilder{ImportPackage} : ImportDeclaration "import io.undertow.server.handlers.builder.HandlerBuilder;" compose:Replacement merge: Default]
									[T -> org.jboss.logging.Messages{ImportPackage} : ImportDeclaration "import org.jboss.logging.Messages;" compose:Replacement merge: Default]
									[T -> org.jboss.logging.annotations.Cause{ImportPackage} : ImportDeclaration "import org.jboss.logging.annotations.Cause;" compose:Replacement merge: Default]
									[T -> org.jboss.logging.annotations.Message{ImportPackage} : ImportDeclaration "import org.jboss.logging.annotations.Message;" compose:Replacement merge: Default]
									[T -> org.jboss.logging.annotations.MessageBundle{ImportPackage} : ImportDeclaration "import org.jboss.logging.annotations.MessageBundle;" compose:Replacement merge: Default]
									[T -> javax.net.ssl.SSLPeerUnverifiedException{ImportPackage} : ImportDeclaration "import javax.net.ssl.SSLPeerUnverifiedException;" compose:Replacement merge: Default]
									[NT -> UndertowMessages : ClassDeclaration]
										[T -> moreThanOnePredicateWithName(String-String-Class<?extendsPredicateBuilder>-Class<?extendsPredicateBuilder>-Class<?extendsPredicateBuilder>-Class<?extendsPredicateBuilder>) : MethodDecl "@Message(id = 44, value = "More than one predicate with name %s. Builder class %s and %s")     IllegalStateException moreThanOnePredicateWithName(String name, Class<? extends PredicateBuilder> aClass, Class<? extends PredicateBuilder> existing);" compose:Replacement merge: LineBased]
										[T -> errorParsingPredicateString(String-String-String-String) : MethodDecl "@Message(id = 45, value = "Error parsing predicated handler string %s:%n%s")     IllegalArgumentException errorParsingPredicateString(String reason, String s);" compose:Replacement merge: LineBased]
										[T -> tooManyCookies(int-int) : MethodDecl "@Message(id = 46, value = "The number of cookies sent exceeded the maximum of %s")     IllegalStateException tooManyCookies(int maxCookies);" compose:Replacement merge: LineBased]
										[T -> tooManyParameters(int-int) : MethodDecl "@Message(id = 47, value = "The number of parameters exceeded the maximum of %s")     IllegalStateException tooManyParameters(int maxValues);" compose:Replacement merge: LineBased]
										[T -> noRequestActive({FormalParametersInternal}) : MethodDecl "@Message(id = 48, value = "No request is currently active")     IllegalStateException noRequestActive();" compose:Replacement merge: LineBased]
										[T -> authMechanismOutcomeNull({FormalParametersInternal}) : MethodDecl "@Message(id = 50, value = "AuthenticationMechanism Outcome is null")     IllegalStateException authMechanismOutcomeNull();" compose:Replacement merge: LineBased]
										[T -> notAValidIpPattern(String-String) : MethodDecl "@Message(id = 51, value = "Not a valid IP pattern %s")     IllegalArgumentException notAValidIpPattern(String peer);" compose:Replacement merge: LineBased]
										[T -> noSessionData({FormalParametersInternal}) : MethodDecl "@Message(id = 52, value = "Session data requested when non session based authentication in use")     IllegalStateException noSessionData();" compose:Replacement merge: LineBased]
										[T -> listenerAlreadyRegistered(String-String) : MethodDecl "@Message(id = 53, value = "Listener %s already registered")     IllegalArgumentException listenerAlreadyRegistered(String name);" compose:Replacement merge: LineBased]
										[T -> maxFileSizeExceeded(long-long) : MethodDecl "@Message(id = 54, value = "The maximum size %s for an individual file in a multipart request was exceeded")     IOException maxFileSizeExceeded(long maxIndividualFileSize);" compose:Replacement merge: LineBased]
										[T -> couldNotSetAttribute(String-String-String-String) : MethodDecl "@Message(id = 55, value = "Could not set attribute %s to %s as it is read only")     String couldNotSetAttribute(String attributeName, String newValue);" compose:Replacement merge: LineBased]
										[T -> couldNotParseUriTemplate(String-String-int-int) : MethodDecl "@Message(id = 56, value = "Could not parse URI template %s, exception at char %s")     RuntimeException couldNotParseUriTemplate(String path, int i);" compose:Replacement merge: LineBased]
										[T -> mismatchedBraces(String-String) : MethodDecl "@Message(id = 57, value = "Mismatched braces in attribute string %s")     RuntimeException mismatchedBraces(String valueString);" compose:Replacement merge: LineBased]
										[T -> moreThanOneHandlerWithName(String-String-Class<?extendsHandlerBuilder>-Class<?extendsHandlerBuilder>-Class<?extendsHandlerBuilder>-Class<?extendsHandlerBuilder>) : MethodDecl "@Message(id = 58, value = "More than one handler with name %s. Builder class %s and %s")     IllegalStateException moreThanOneHandlerWithName(String name, Class<? extends HandlerBuilder> aClass, Class<? extends HandlerBuilder> existing);" compose:Replacement merge: LineBased]
										[T -> invalidSyntax(String-String) : MethodDecl "@Message(id = 59, value = "Invalid syntax %s")     IllegalArgumentException invalidSyntax(String line);" compose:Replacement merge: LineBased]
										[T -> errorParsingHandlerString(String-String-String-String) : MethodDecl "@Message(id = 60, value = "Error parsing handler string %s:%n%s")     IllegalArgumentException errorParsingHandlerString(String reason, String s);" compose:Replacement merge: LineBased]
										[T -> outOfBandResponseOnlyAllowedFor100Continue({FormalParametersInternal}) : MethodDecl "@Message(id = 61, value = "Out of band responses only allowed for 100-continue requests")     IllegalArgumentException outOfBandResponseOnlyAllowedFor100Continue();" compose:Replacement merge: LineBased]
										[T -> ajpDoesNotSupportHTTPUpgrade({FormalParametersInternal}) : MethodDecl "@Message(id = 62, value = "AJP does not support HTTP upgrade")     IllegalStateException ajpDoesNotSupportHTTPUpgrade();" compose:Replacement merge: LineBased]
										[T -> fileSystemWatcherAlreadyStarted({FormalParametersInternal}) : MethodDecl "@Message(id = 63, value = "File system watcher already started")     IllegalStateException fileSystemWatcherAlreadyStarted();" compose:Replacement merge: LineBased]
										[T -> fileSystemWatcherNotStarted({FormalParametersInternal}) : MethodDecl "@Message(id = 64, value = "File system watcher not started")     IllegalStateException fileSystemWatcherNotStarted();" compose:Replacement merge: LineBased]
										[T -> sslWasNull({FormalParametersInternal}) : MethodDecl "@Message(id = 65, value = "SSL must be specified to connect to a https URL")     IOException sslWasNull();" compose:Replacement merge: LineBased]
										[T -> wrongMagicNumber(int-int) : MethodDecl "@Message(id = 66, value = "Incorrect magic number %s for AJP packet header")     IOException wrongMagicNumber(int number);" compose:Replacement merge: LineBased]
										[T -> peerUnverified({FormalParametersInternal}) : MethodDecl "@Message(id = 67, value = "No client cert was provided")     SSLPeerUnverifiedException peerUnverified();" compose:Replacement merge: LineBased]
										[T -> servletPathMatchFailed({FormalParametersInternal}) : MethodDecl "@Message(id = 68, value = "Servlet path match failed")     IllegalArgumentException servletPathMatchFailed();" compose:Replacement merge: LineBased]
										[T -> couldNotParseCookie(String-String) : MethodDecl "@Message(id = 69, value = "Could not parse set cookie header %s")     IllegalArgumentException couldNotParseCookie(String headerValue);" compose:Replacement merge: LineBased]
										[T -> canOnlyBeCalledByIoThread({FormalParametersInternal}) : MethodDecl "@Message(id = 70, value = "method can only be called by IO thread")     IllegalStateException canOnlyBeCalledByIoThread();" compose:Replacement merge: LineBased]
										[T -> matcherAlreadyContainsTemplate(String-String-String-String) : MethodDecl "@Message(id = 71, value = "Cannot add path template %s, matcher already contains an equivalent pattern %s")     IllegalStateException matcherAlreadyContainsTemplate(String templateString, String templateString1);" compose:Replacement merge: LineBased]
										[T -> failedToDecodeURL(String-String-String-String-Exception-Exception) : MethodDecl "@Message(id = 72, value = "Failed to decode url %s to charset %s")     IllegalArgumentException failedToDecodeURL(String s, String enc, @Cause Exception e);" compose:Replacement merge: LineBased]
										[T -> resourceChangeListenerNotSupported({FormalParametersInternal}) : MethodDecl "@Message(id = 73, value = "Resource change listeners are not supported")     IllegalArgumentException resourceChangeListenerNotSupported();" compose:Replacement merge: LineBased]
										[T -> couldNotRenegotiate({FormalParametersInternal}) : MethodDecl "@Message(id = 74, value = "Could not renegotiate SSL connection to require client certificate, as client had sent more data")     IllegalStateException couldNotRenegotiate();" compose:Replacement merge: LineBased]
										[T -> objectWasFreed({FormalParametersInternal}) : MethodDecl "@Message(id = 75, value = "Object was freed")     IllegalStateException objectWasFreed();" compose:Replacement merge: LineBased]
										[T -> handlerNotShutdown({FormalParametersInternal}) : MethodDecl "@Message(id = 76, value = "Handler not shutdown")     IllegalStateException handlerNotShutdown();" compose:Replacement merge: LineBased]
										[T -> upgradeNotSupported({FormalParametersInternal}) : MethodDecl "@Message(id = 77, value = "The underlying transport does not support HTTP upgrade")     IllegalStateException upgradeNotSupported();" compose:Replacement merge: LineBased]
										[T -> renegotiationNotSupported({FormalParametersInternal}) : MethodDecl "@Message(id = 78, value = "Renegotiation not supported")     IOException renegotiationNotSupported();" compose:Replacement merge: LineBased]
										[T -> notAValidUserAgentPattern(String-String) : MethodDecl "@Message(id = 79, value = "Not a valid user agent pattern %s")     IllegalArgumentException notAValidUserAgentPattern(String userAgent);" compose:Replacement merge: LineBased]
										[T -> notAValidRegularExpressionPattern(String-String) : MethodDecl "@Message(id = 80, value = "Not a valid regular expression pattern %s")     IllegalArgumentException notAValidRegularExpressionPattern(String pattern);" compose:Replacement merge: LineBased]
										[T -> badRequest({FormalParametersInternal}) : MethodDecl "@Message(id = 81, value = "Bad request")     RuntimeException badRequest();" compose:Replacement merge: LineBased]
										[T -> hostAlreadyRegistered(Object-Object) : MethodDecl "@Message(id = 82, value = "Host %s already registered")     RuntimeException hostAlreadyRegistered(Object host);" compose:Replacement merge: LineBased]
										[T -> hostHasNotBeenRegistered(Object-Object) : MethodDecl "@Message(id = 83, value = "Host %s has not been registered")     RuntimeException hostHasNotBeenRegistered(Object host);" compose:Replacement merge: LineBased]
										[T -> extraDataWrittenAfterChunkEnd({FormalParametersInternal}) : MethodDecl "@Message(id = 84, value = "Attempted to write additional data after the last chunk")     IOException extraDataWrittenAfterChunkEnd();" compose:Replacement merge: LineBased]
										[T -> couldNotGenerateUniqueSessionId({FormalParametersInternal}) : MethodDecl "@Message(id = 85, value = "Could not generate unique session id")     RuntimeException couldNotGenerateUniqueSessionId();" compose:Replacement merge: LineBased]
										[T -> mustProvideHeapBuffer({FormalParametersInternal}) : MethodDecl "@Message(id = 86, value = "SPDY needs to be provided with a heap buffer pool, for use in compressing and decompressing headers.")     IllegalArgumentException mustProvideHeapBuffer();" compose:Replacement merge: LineBased]
										[T -> unexpectedFrameType(int-int) : MethodDecl "@Message(id = 87, value = "Unexpected SPDY frame type %s")     IOException unexpectedFrameType(int type);" compose:Replacement merge: LineBased]
										[T -> controlFrameCannotHaveBodyContent({FormalParametersInternal}) : MethodDecl "@Message(id = 88, value = "SPDY control frames cannot have body content")     IOException controlFrameCannotHaveBodyContent();" compose:Replacement merge: LineBased]
										[T -> spdyNotSupported({FormalParametersInternal}) : MethodDecl "@Message(id = 89, value = "SPDY not supported")     IOException spdyNotSupported();" compose:Replacement merge: LineBased]
										[T -> jettyNPNNotAvailable({FormalParametersInternal}) : MethodDecl "@Message(id = 90, value = "Jetty NPN not available")     IOException jettyNPNNotAvailable();" compose:Replacement merge: LineBased]
										[T -> bufferAlreadyFreed({FormalParametersInternal}) : MethodDecl "@Message(id = 91, value = "Buffer has already been freed")     IllegalStateException bufferAlreadyFreed();" compose:Replacement merge: LineBased]
										[T -> headersTooLargeToFitInHeapBuffer({FormalParametersInternal}) : MethodDecl "@Message(id = 92, value = "A SPDY header was too large to fit in a response buffer, if you want to support larger headers please increase the buffer size")     IllegalStateException headersTooLargeToFitInHeapBuffer();" compose:Replacement merge: LineBased]
										[T -> spdyStreamWasReset({FormalParametersInternal}) : MethodDecl "@Message(id = 93, value = "A SPDY stream was reset by the remote endpoint")     IOException spdyStreamWasReset();" compose:Replacement merge: LineBased]
										[T -> awaitCalledFromIoThread({FormalParametersInternal}) : MethodDecl "@Message(id = 94, value = "Blocking await method called from IO thread. Blocking IO must be dispatched to a worker thread or deadlocks will result.")     IOException awaitCalledFromIoThread();" compose:Replacement merge: LineBased]
										[T -> recursiveCallToFlushingSenders({FormalParametersInternal}) : MethodDecl "@Message(id = 95, value = "Recursive call to flushSenders()")     RuntimeException recursiveCallToFlushingSenders();" compose:Replacement merge: LineBased]
										[T -> fixedLengthOverflow({FormalParametersInternal}) : MethodDecl "@Message(id = 96, value = "More data was written to the channel than specified in the content-length")     IllegalStateException fixedLengthOverflow();" compose:Replacement merge: LineBased]
										[T -> ajpRequestAlreadyInProgress({FormalParametersInternal}) : MethodDecl "@Message(id = 97, value = "AJP request already in progress")     IllegalStateException ajpRequestAlreadyInProgress();" compose:Replacement merge: LineBased]
										[T -> httpPingDataMustBeLength8({FormalParametersInternal}) : MethodDecl "@Message(id = 98, value = "HTTP ping data must be 8 bytes in length")     String httpPingDataMustBeLength8();" compose:Replacement merge: LineBased]
										[T -> invalidPingSize({FormalParametersInternal}) : MethodDecl "@Message(id = 99, value = "Received a ping of size other than 8")     String invalidPingSize();" compose:Replacement merge: LineBased]
										[T -> streamIdMustBeZeroForFrameType(int-int) : MethodDecl "@Message(id = 100, value = "stream id must be zero for frame type %s")     String streamIdMustBeZeroForFrameType(int frameType);" compose:Replacement merge: LineBased]
										[T -> streamIdMustNotBeZeroForFrameType(int-int) : MethodDecl "@Message(id = 101, value = "stream id must not be zero for frame type %s")     String streamIdMustNotBeZeroForFrameType(int frameType);" compose:Replacement merge: LineBased]
										[T -> rstStreamReceivedForIdleStream({FormalParametersInternal}) : MethodDecl "@Message(id = 102, value = "RST_STREAM received for idle stream")     String rstStreamReceivedForIdleStream();" compose:Replacement merge: LineBased]
										[T -> http2StreamWasReset({FormalParametersInternal}) : MethodDecl "@Message(id = 103, value = "Http2 stream was reset")     IOException http2StreamWasReset();" compose:Replacement merge: LineBased]
										[T -> incorrectHttp2Preface({FormalParametersInternal}) : MethodDecl "@Message(id = 104, value = "Incorrect HTTP2 preface")     IOException incorrectHttp2Preface();" compose:Replacement merge: LineBased]
										[T -> http2FrameTooLarge({FormalParametersInternal}) : MethodDecl "@Message(id = 105, value = "HTTP2 frame to large")     IOException http2FrameTooLarge();" compose:Replacement merge: LineBased]
										[T -> http2ContinuationFrameNotExpected({FormalParametersInternal}) : MethodDecl "@Message(id = 106, value = "HTTP2 continuation frame received without a corresponding headers or push promise frame")     IOException http2ContinuationFrameNotExpected();" compose:Replacement merge: LineBased]
										[T -> huffmanEncodedHpackValueDidNotEndWithEOS({FormalParametersInternal}) : MethodDecl "@Message(id = 107, value = "Huffman encoded value in HPACK headers did not end with EOS padding")     HpackException huffmanEncodedHpackValueDidNotEndWithEOS();" compose:Replacement merge: LineBased]
										[T -> integerEncodedOverTooManyOctets(int-int) : MethodDecl "@Message(id = 108, value = "HPACK variable length integer encoded over too many octects, max is %s")     HpackException integerEncodedOverTooManyOctets(int maxIntegerOctets);" compose:Replacement merge: LineBased]
										[T -> zeroNotValidHeaderTableIndex({FormalParametersInternal}) : MethodDecl "@Message(id = 109, value = "Zero is not a valid header table index")     HpackException zeroNotValidHeaderTableIndex();" compose:Replacement merge: LineBased]
										[T -> cannotSendContinueResponse({FormalParametersInternal}) : MethodDecl "@Message(id = 110, value = "Cannot send 100-Continue, getResponseChannel() has already been called")     IOException cannotSendContinueResponse();" compose:Replacement merge: LineBased]
										[T -> parserDidNotMakeProgress({FormalParametersInternal}) : MethodDecl "@Message(id = 111, value = "Parser did not make progress")     IOException parserDidNotMakeProgress();" compose:Replacement merge: LineBased]
										[T -> headersStreamCanOnlyBeCreatedByClient({FormalParametersInternal}) : MethodDecl "@Message(id = 112, value = "Only client side can call createStream, if you wish to send a PUSH_PROMISE frame use createPushPromiseStream instead")     IOException headersStreamCanOnlyBeCreatedByClient();" compose:Replacement merge: LineBased]
										[T -> pushPromiseCanOnlyBeCreatedByServer({FormalParametersInternal}) : MethodDecl "@Message(id = 113, value = "Only the server side can send a push promise stream")     IOException pushPromiseCanOnlyBeCreatedByServer();" compose:Replacement merge: LineBased]
